time,high,low,open,close
1612869300,45866.29,45677.66,45802.51,45866.29,direct,
1612869360,46046.84,45866.29,45866.29,46027.77,direct,
1612869420,46095.39,46008.22,46027.77,46095.39,direct,
1612869480,46107.62,46056.32,46095.39,46065.2,direct,
1612869540,46069.1,46017.26,46065.2,46031.4,direct,
1612869600,46082.38,45993.93,46031.4,46068.16,direct,
1612869660,46068.16,45999.61,46068.16,46030.0,direct,
1612869720,46052.53,46006.85,46030.0,46052.53,direct,
1612869780,46112.94,46040.18,46052.53,46112.94,direct,
1612869840,46141.01,46093.29,46112.94,46097.28,direct,
1612869900,46099.2,46072.21,46097.28,46092.85,direct,
1612869960,46167.68,46090.49,46092.85,46167.68,direct,
1612870020,46181.28,46110.43,46167.68,46159.7,direct,
1612870080,46249.67,46139.13,46159.7,46242.87,direct,
1612870140,46333.34,46219.25,46242.87,46277.52,direct,
1612870200,46277.52,46207.05,46277.52,46241.61,direct,
1612870260,46351.07,46241.61,46241.61,46343.64,direct,
1612870320,46344.41,46319.03,46343.64,46319.03,direct,
1612870380,46377.96,46304.7,46319.03,46374.13,direct,
1612870440,46431.09,46353.21,46374.13,46430.04,direct,
1612870500,46513.56,46424.95,46430.04,46505.84,direct,
1612870560,46587.89,46471.62,46505.84,46474.75,direct,
1612870620,46548.16,46470.2,46474.75,46479.43,direct,
1612870680,46487.4,46403.47,46479.43,46418.66,direct,
1612870740,46459.55,46418.66,46418.66,46456.22,direct,
1612870800,46458.73,46371.84,46456.22,46428.0,direct,
1612870860,46459.29,46418.27,46428.0,46447.08,direct,
1612870920,46510.27,46447.08,46447.08,46450.76,direct,
1612870980,46460.28,46434.18,46450.76,46455.61,direct,
1612871040,46480.14,46439.74,46455.61,46480.14,direct,
1612871100,46500.93,46422.95,46480.14,46422.95,direct,
1612871160,46456.05,46422.65,46422.95,46442.05,direct,
1612871220,46480.51,46430.19,46442.05,46476.44,direct,
1612871280,46479.54,46428.45,46476.44,46444.07,direct,
1612871340,46460.83,46439.4,46444.07,46460.83,direct,
1612871400,46471.38,46366.61,46460.83,46424.89,direct,
1612871460,46467.45,46424.71,46424.89,46457.55,direct,
1612871520,46612.54,46439.57,46457.55,46606.13,direct,
1612871580,46642.09,46578.76,46606.13,46627.46,direct,
1612871640,46644.49,46591.4,46627.46,46591.4,direct,
1612871700,46592.57,46509.72,46591.4,46526.35,direct,
1612871760,46526.78,46474.57,46526.35,46480.93,direct,
1612871820,46547.0,46436.73,46480.93,46546.68,direct,
1612871880,46547.8,46452.14,46546.68,46469.38,direct,
1612871940,46481.3,46443.48,46469.38,46447.87,direct,
1612872000,46463.31,46281.13,46447.87,46287.43,direct,
1612872060,46315.56,46262.78,46287.43,46298.73,direct,
1612872120,46317.64,46266.38,46298.73,46317.64,direct,
1612872180,46420.69,46317.64,46317.64,46420.17,direct,
1612872240,46504.7,46395.98,46420.17,46504.7,direct,
1612872300,46504.7,46464.83,46504.7,46502.53,direct,
1612872360,46638.91,46502.35,46502.53,46628.19,direct,
1612872420,46701.21,46613.11,46628.19,46686.81,direct,
1612872480,46749.13,46686.06,46686.81,46726.8,direct,
1612872540,46762.56,46722.87,46726.8,46761.81,direct,
1612872600,46777.22,46728.9,46761.81,46739.16,direct,
1612872660,46762.15,46733.45,46739.16,46754.84,direct,
1612872720,46757.57,46735.61,46754.84,46740.18,direct,
1612872780,46740.18,46676.58,46740.18,46688.76,direct,
1612872840,46741.91,46686.28,46688.76,46701.76,direct,
1612872900,46725.19,46658.48,46701.76,46663.97,direct,
1612872960,46669.03,46626.35,46663.97,46630.75,direct,
1612873020,46674.97,46629.05,46630.75,46670.62,direct,
1612873080,46670.62,46649.91,46670.62,46651.38,direct,
1612873140,46660.6,46588.86,46651.38,46591.81,direct,
1612873200,46591.81,46546.02,46591.81,46565.96,direct,
1612873260,46605.02,46561.45,46565.96,46570.83,direct,
1612873320,46572.14,46501.45,46570.83,46516.4,direct,
1612873380,46548.07,46504.97,46516.4,46543.83,direct,
1612873440,46602.31,46543.63,46543.83,46591.39,direct,
1612873500,46594.94,46585.72,46591.39,46592.07,direct,
1612873560,46592.07,46496.03,46592.07,46500.78,direct,
1612873620,46510.3,46383.79,46500.78,46383.95,direct,
1612873680,46430.08,46356.79,46383.95,46420.2,direct,
1612873740,46430.52,46408.94,46420.2,46418.51,direct,
1612873800,46422.54,46360.21,46418.51,46386.22,direct,
1612873800,46422.54,46360.21,46418.51,46386.22,direct,
1612873860,46386.22,46328.62,46386.22,46342.93,direct,
1612873920,46355.17,46292.64,46342.93,46297.14,direct,
1612873980,46330.17,46290.43,46297.14,46292.4,direct,
1612874040,46342.98,46280.55,46292.4,46342.98,direct,
1612874100,46361.14,46321.93,46342.98,46355.59,direct,
1612874160,46385.63,46353.31,46355.59,46372.08,direct,
1612874220,46374.29,46307.37,46372.08,46319.96,direct,
1612874280,46359.37,46303.13,46319.96,46303.13,direct,
1612874340,46327.3,46195.88,46303.13,46196.22,direct,
1612874400,46223.2,46141.38,46196.22,46216.05,direct,
1612874460,46219.29,46025.45,46216.05,46036.6,direct,
1612874520,46056.43,46000.81,46036.6,46033.33,direct,
1612874580,46054.08,45850.19,46033.33,45850.19,direct,
1612874640,45905.39,45813.11,45850.19,45824.9,direct,
1612874700,46001.57,45820.39,45824.9,45920.94,direct,
1612874760,45920.94,45824.55,45920.94,45853.71,direct,
1612874820,45854.6,45739.16,45853.71,45744.31,direct,
1612874880,45744.31,45370.01,45744.31,45540.05,direct,
1612874940,45544.52,45288.69,45540.05,45288.69,direct,
1612875000,45408.99,45288.69,45288.69,45360.89,direct,
1612875060,45399.87,45293.63,45360.89,45306.72,direct,
1612875120,45372.04,45252.34,45306.72,45360.24,direct,
1612875180,45481.96,45360.24,45360.24,45462.1,direct,
1612875240,45549.04,45449.67,45462.1,45469.51,direct,
1612875300,45539.2,45468.8,45469.51,45505.37,direct,
1612875360,45514.51,45440.06,45505.37,45440.07,direct,
1612875420,45460.56,45334.97,45440.07,45335.17,direct,
1612875480,45335.17,45183.71,45335.17,45261.34,direct,
1612875540,45376.16,45258.11,45261.34,45338.41,direct,
1612875600,45344.17,45121.51,45338.41,45130.83,direct,
1612875660,45196.93,45092.63,45130.83,45092.63,direct,
1612875720,45220.01,45051.46,45092.63,45188.3,direct,
1612875780,45338.72,45152.08,45188.3,45338.72,direct,
1612875840,45498.8,45332.49,45338.72,45421.65,direct,
1612875900,45507.54,45372.93,45421.65,45501.78,direct,
1612875960,45503.5,45427.05,45501.78,45453.19,direct,
1612876020,45583.5,45445.25,45453.19,45552.62,direct,
1612876080,45559.05,45477.06,45552.62,45499.91,direct,
1612876140,45514.29,45465.6,45499.91,45470.39,direct,
1612876200,45622.17,45469.57,45470.39,45605.73,direct,
1612876260,45635.72,45604.96,45605.73,45622.29,direct,
1612876320,45678.03,45622.29,45622.29,45678.03,direct,
1612876380,45681.68,45661.21,45678.03,45670.71,direct,
1612876440,45670.71,45525.97,45670.71,45536.89,direct,
1612876500,45669.82,45507.18,45536.89,45664.32,direct,
1612876560,45665.71,45553.71,45664.32,45565.11,direct,
1612876620,45582.94,45554.84,45565.11,45575.59,direct,
1612876680,45637.04,45571.59,45575.59,45637.04,direct,
1612876740,45666.63,45599.62,45637.04,45604.45,direct,
1612876800,45681.84,45603.2,45604.45,45680.27,direct,
1612876860,45739.67,45680.27,45680.27,45719.29,direct,
1612876920,45728.66,45714.35,45719.29,45720.71,direct,
1612876980,45724.6,45661.58,45720.71,45690.26,direct,
1612877040,45690.26,45626.01,45690.26,45626.01,direct,
1612877100,45627.52,45510.18,45626.01,45514.77,direct,
1612877160,45514.77,45408.92,45514.77,45498.53,direct,
1612877220,45503.05,45343.46,45498.53,45367.1,direct,
1612877280,45397.11,45266.27,45367.1,45267.0,direct,
1612877340,45277.42,45205.52,45267.0,45252.32,direct,
1612877400,45410.42,45167.5,45252.32,45402.84,direct,
1612877460,45726.85,45372.22,45402.84,45686.03,direct,
1612877520,46064.87,45676.04,45686.03,46064.87,direct,
1612877580,46070.94,45933.88,46064.87,45992.78,direct,
1612877640,46001.59,45879.97,45992.78,45941.67,direct,
1612877700,45956.74,45888.32,45941.67,45896.58,direct,
1612877760,45975.19,45896.58,45896.58,45921.51,direct,
1612877820,45923.85,45803.51,45921.51,45855.98,direct,
1612877880,45855.98,45720.25,45855.98,45721.22,direct,
1612877940,45775.02,45711.76,45721.22,45745.73,direct,
1612878000,45901.17,45740.79,45745.73,45900.04,direct,
1612878060,45922.13,45846.81,45900.04,45848.68,direct,
1612878120,45879.62,45788.4,45848.68,45841.74,direct,
1612878180,45851.16,45801.52,45841.74,45809.83,direct,
1612878240,45816.8,45673.38,45809.83,45695.01,direct,
1612878300,45799.55,45669.77,45695.01,45772.48,direct,
1612878360,45955.84,45772.17,45772.48,45913.96,direct,
1612878420,45945.87,45902.59,45913.96,45921.36,direct,
1612878480,45999.76,45911.38,45921.36,45999.28,direct,
1612878540,46005.17,45917.55,45999.28,45968.22,direct,
1612878600,46263.98,45963.83,45968.22,46263.98,direct,
1612878660,46380.63,46236.68,46263.98,46371.98,direct,
1612878720,46432.83,46359.38,46371.98,46398.68,direct,
1612878780,46408.9,46279.85,46398.68,46303.14,direct,
1612878840,46327.56,46234.61,46303.14,46236.04,direct,
1612878900,46319.65,46234.74,46236.04,46299.98,direct,
1612878960,46318.2,46268.17,46299.98,46281.42,direct,
1612879020,46402.81,46275.91,46281.42,46334.25,direct,
1612879080,46340.07,46288.27,46334.25,46335.16,direct,
1612879140,46342.21,46306.96,46335.16,46316.9,direct,
1612879200,46348.0,46213.88,46316.9,46230.26,direct,
1612879260,46253.41,46184.21,46230.26,46243.18,direct,
1612879320,46247.01,46172.1,46243.18,46176.65,direct,
1612879380,46180.09,46126.1,46176.65,46177.79,direct,
1612879440,46342.03,46177.79,46177.79,46262.84,direct,
1612879500,46265.23,46150.74,46262.84,46168.87,direct,
1612879560,46256.26,46152.82,46168.87,46216.96,direct,
1612879620,46292.94,46211.45,46216.96,46275.71,direct,
1612879680,46282.6,46215.2,46275.71,46248.58,direct,
1612879740,46299.09,46241.86,46248.58,46299.09,direct,
1612879800,46299.09,46227.56,46299.09,46234.13,direct,
1612879800,46299.09,46227.56,46299.09,46234.13,direct,
1612879860,46280.98,46233.2,46234.13,46270.33,direct,
1612879920,46270.33,46231.82,46270.33,46231.82,direct,
1612879980,46250.2,46155.29,46231.82,46155.29,direct,
1612880040,46241.28,46117.79,46155.29,46227.58,direct,
1612880100,46552.38,46210.97,46227.58,46552.28,direct,
1612880160,46558.4,46344.33,46552.28,46367.72,direct,
1612880220,46374.36,46204.4,46367.72,46204.4,direct,
1612880280,46278.82,46170.99,46204.4,46254.59,direct,
1612880340,46297.97,46245.77,46254.59,46255.07,direct,
1612880400,46282.47,46206.96,46255.07,46212.74,direct,
1612880460,46295.18,46208.23,46212.74,46268.42,direct,
1612880520,46308.22,46255.82,46268.42,46282.09,direct,
1612880580,46292.39,46252.5,46282.09,46276.75,direct,
1612880640,46425.63,46276.75,46276.75,46383.95,direct,
1612880700,46388.5,46288.34,46383.95,46293.91,direct,
1612880760,46352.79,46273.95,46293.91,46303.01,direct,
1612880820,46385.95,46301.79,46303.01,46359.81,direct,
1612880880,46368.27,46310.45,46359.81,46342.52,direct,
1612880940,46343.79,46324.32,46342.52,46331.4,direct,
1612881000,46340.09,46282.96,46331.4,46306.46,direct,
1612881060,46311.59,46239.85,46306.46,46256.37,direct,
1612881120,46386.47,46256.37,46256.37,46318.48,direct,
1612881180,46348.18,46277.21,46318.48,46293.47,direct,
1612881240,46316.9,46240.18,46293.47,46316.4,direct,
1612881300,46338.69,46287.89,46316.4,46330.78,direct,
1612881360,46369.14,46309.99,46330.78,46356.79,direct,
1612881420,46517.47,46356.79,46356.79,46456.43,direct,
1612881480,46541.32,46445.04,46456.43,46538.13,direct,
1612881540,46541.03,46494.0,46538.13,46517.58,direct,
1612881600,46521.39,46454.14,46517.58,46482.72,direct,
1612881660,46488.2,46446.53,46482.72,46454.9,direct,
1612881720,46459.85,46419.81,46454.9,46419.81,direct,
1612881780,46430.57,46385.61,46419.81,46387.65,direct,
1612881840,46416.6,46326.61,46387.65,46335.54,direct,
1612881900,46378.13,46330.69,46335.54,46367.14,direct,
1612881960,46374.23,46337.92,46367.14,46342.87,direct,
1612882020,46345.17,46288.42,46342.87,46296.85,direct,
1612882080,46297.72,46238.91,46296.85,46238.91,direct,
1612882140,46297.64,46220.32,46238.91,46264.87,direct,
1612882200,46323.71,46250.87,46264.87,46302.04,direct,
1612882260,46326.68,46280.52,46302.04,46326.68,direct,
1612882320,46331.3,46307.15,46326.68,46320.19,direct,
1612882380,46355.66,46279.8,46320.19,46355.66,direct,
1612882440,46412.03,46328.49,46355.66,46412.03,direct,
1612882500,46463.63,46399.27,46412.03,46459.98,direct,
1612882560,46610.36,46459.98,46459.98,46600.95,direct,
1612882620,46725.04,46600.87,46600.95,46721.79,direct,
1612882680,46732.07,46682.18,46721.79,46722.94,direct,
1612882740,46722.94,46650.03,46722.94,46663.08,direct,
1612882800,46691.34,46625.2,46663.08,46634.11,direct,
1612882860,46665.85,46634.11,46634.11,46652.08,direct,
1612882920,46662.23,46562.24,46652.08,46582.26,direct,
1612882980,46605.78,46535.85,46582.26,46543.33,direct,
1612883040,46563.53,46487.82,46543.33,46512.76,direct,
1612883100,46532.19,46465.65,46512.76,46468.89,direct,
1612883160,46512.27,46455.77,46468.89,46455.86,direct,
1612883220,46474.12,46450.06,46455.86,46453.27,direct,
1612883280,46529.19,46451.52,46453.27,46510.14,direct,
1612883340,46634.5,46504.02,46510.14,46623.96,direct,
1612883400,46626.42,46543.3,46623.96,46588.51,direct,
1612883460,46599.77,46521.32,46588.51,46526.51,direct,
1612883520,46564.46,46519.91,46526.51,46564.39,direct,
1612883580,46564.39,46505.6,46564.39,46505.6,direct,
1612883640,46530.74,46481.69,46505.6,46519.3,direct,
1612883700,46544.37,46400.21,46519.3,46400.48,direct,
1612883760,46469.96,46398.98,46400.48,46456.6,direct,
1612883820,46470.5,46436.4,46456.6,46453.59,direct,
1612883880,46554.49,46452.33,46453.59,46539.15,direct,
1612883940,46617.65,46535.5,46539.15,46563.77,direct,
1612884000,46611.96,46560.3,46563.77,46583.31,direct,
1612884060,46640.56,46580.18,46583.31,46638.84,direct,
1612884120,46831.19,46635.03,46638.84,46829.37,direct,
1612884180,46965.03,46819.73,46829.37,46963.04,direct,
1612884240,46964.25,46903.19,46963.04,46945.91,direct,
1612884300,47030.1,46939.31,46945.91,47029.43,direct,
1612884360,47032.63,46958.95,47029.43,46959.17,direct,
1612884420,47039.29,46947.39,46959.17,47027.13,direct,
1612884480,47048.88,47005.96,47027.13,47046.93,direct,
1612884540,47081.35,47028.01,47046.93,47079.48,direct,
1612884600,47106.83,47054.39,47079.48,47055.86,direct,
1612884660,47060.67,46947.85,47055.86,46949.52,direct,
1612884720,46949.52,46881.33,46949.52,46926.25,direct,
1612884780,46997.84,46925.28,46926.25,46957.66,direct,
1612884840,46972.16,46883.6,46957.66,46884.27,direct,
1612884900,46936.56,46870.88,46884.27,46874.65,direct,
1612884960,46964.25,46863.81,46874.65,46944.04,direct,
1612885020,46991.33,46898.26,46944.04,46981.16,direct,
1612885080,46982.04,46945.86,46981.16,46955.18,direct,
1612885140,46960.59,46910.54,46955.18,46913.6,direct,
1612885200,46951.25,46912.12,46913.6,46936.57,direct,
1612885260,46961.92,46936.57,46936.57,46939.12,direct,
1612885320,46961.5,46938.56,46939.12,46954.72,direct,
1612885380,47073.7,46954.54,46954.72,47041.82,direct,
1612885440,47125.12,47026.89,47041.82,47112.36,direct,
1612885500,47115.08,47068.34,47112.36,47069.6,direct,
1612885560,47099.84,47021.12,47069.6,47021.23,direct,
1612885620,47021.67,46949.46,47021.23,46949.46,direct,
1612885680,46972.42,46893.59,46949.46,46895.52,direct,
1612885740,46895.52,46713.91,46895.52,46746.14,direct,
1612885800,46807.49,46743.36,46746.14,46787.73,direct,
1612885800,46807.49,46743.36,46746.14,46787.73,direct,
1612885860,46830.18,46767.36,46787.73,46800.01,direct,
1612885920,46858.94,46796.77,46800.01,46852.5,direct,
1612885980,46854.09,46795.68,46852.5,46827.55,direct,
1612886040,46910.87,46826.24,46827.55,46899.63,direct,
1612886100,46900.61,46861.99,46899.63,46875.28,direct,
1612886160,46978.79,46875.28,46875.28,46930.77,direct,
1612886220,46933.41,46876.34,46930.77,46884.11,direct,
1612886280,46922.36,46882.53,46884.11,46902.44,direct,
1612886340,46909.57,46831.45,46902.44,46850.29,direct,
1612886400,47014.09,46836.95,46850.29,47006.77,direct,
1612886460,47006.77,46802.86,47006.77,46863.86,direct,
1612886520,46881.51,46689.45,46863.86,46752.51,direct,
1612886580,46806.06,46741.21,46752.51,46804.73,direct,
1612886640,46970.6,46804.73,46804.73,46970.6,direct,
1612886700,47128.07,46965.53,46970.6,47128.06,direct,
1612886760,47130.19,47070.86,47128.06,47117.91,direct,
1612886820,47117.91,46946.07,47117.91,46972.0,direct,
1612886880,47014.62,46958.87,46972.0,46980.24,direct,
1612886940,46983.4,46883.09,46980.24,46883.27,direct,
1612887000,46887.93,46765.74,46883.27,46768.44,direct,
1612887060,46789.86,46573.4,46768.44,46598.17,direct,
1612887120,46598.17,46429.48,46598.17,46430.17,direct,
1612887180,46503.09,46379.28,46430.17,46468.73,direct,
1612887240,46530.46,46456.59,46468.73,46508.43,direct,
1612887300,46527.97,46498.74,46508.43,46511.33,direct,
1612887360,46513.93,46375.58,46511.33,46413.56,direct,
1612887420,46475.88,46410.49,46413.56,46469.64,direct,
1612887480,46524.01,46416.93,46469.64,46437.02,direct,
1612887540,46437.02,46234.35,46437.02,46260.25,direct,
1612887600,46284.15,46211.03,46260.25,46226.06,direct,
1612887660,46289.16,46226.06,46226.06,46287.17,direct,
1612887720,46373.96,46260.08,46287.17,46283.08,direct,
1612887780,46327.59,46266.21,46283.08,46309.0,direct,
1612887840,46329.56,46279.9,46309.0,46319.28,direct,
1612887900,46370.87,46149.53,46319.28,46150.65,direct,
1612887960,46224.09,46085.47,46150.65,46204.86,direct,
1612888020,46320.8,46194.61,46204.86,46318.75,direct,
1612888080,46368.58,46308.31,46318.75,46343.91,direct,
1612888140,46375.26,46334.95,46343.91,46375.0,direct,
1612888200,46420.84,46344.34,46375.0,46420.84,direct,
1612888260,46449.91,46362.84,46420.84,46389.89,direct,
1612888320,46534.21,46403.27,46395.88,46459.35,invert_divide,ETH
1612888380,46520.72,46464.47,46513.73,46520.72,direct,
1612888440,46592.62,46520.72,46520.72,46578.76,direct,
1612888500,46718.85,46567.67,46578.76,46701.46,direct,
1612888560,46748.68,46670.82,46701.46,46731.27,direct,
1612888620,46791.17,46729.17,46731.27,46789.08,direct,
1612888680,46855.43,46780.66,46789.08,46801.77,direct,
1612888740,46966.66,46801.75,46801.77,46924.31,direct,
1612888800,46998.94,46924.31,46924.31,46980.78,direct,
1612888860,46995.5,46871.08,46980.78,46891.27,direct,
1612888920,46892.31,46756.16,46891.27,46786.61,direct,
1612888980,46894.93,46782.07,46786.61,46880.72,direct,
1612889040,46881.02,46818.69,46880.72,46860.11,direct,
1612889100,46930.71,46852.91,46860.11,46857.24,direct,
1612889160,46857.24,46800.65,46857.24,46830.58,direct,
1612889220,46876.68,46804.15,46830.58,46852.67,direct,
1612889280,46873.74,46828.8,46852.67,46873.74,direct,
1612889340,46896.06,46856.05,46873.74,46866.44,direct,
1612889400,46868.22,46686.74,46866.44,46688.47,direct,
1612889460,46765.47,46680.57,46688.47,46752.68,direct,
1612889520,46800.56,46743.91,46752.68,46747.96,direct,
1612889580,46763.97,46686.09,46747.96,46716.68,direct,
1612889640,46733.3,46680.75,46716.68,46705.16,direct,
1612889700,46777.48,46702.07,46705.16,46737.81,direct,
1612889760,46748.04,46585.28,46737.81,46585.28,direct,
1612889820,46592.89,46510.04,46585.28,46516.92,direct,
1612889880,46541.78,46486.93,46516.92,46513.44,direct,
1612889940,46562.52,46505.76,46513.44,46531.25,direct,
1612890000,46571.1,46524.18,46531.25,46554.3,direct,
1612890060,46566.98,46426.31,46554.3,46450.41,direct,
1612890120,46569.69,46450.41,46450.41,46561.23,direct,
1612890180,46804.81,46555.65,46561.23,46804.14,direct,
1612890240,46961.0,46801.86,46804.14,46947.87,direct,
1612890300,46947.87,46858.59,46947.87,46865.36,direct,
1612890360,46956.18,46862.86,46865.36,46956.18,direct,
